id	level1	level2	level3	level4	level5
1378927872941887494	ABUS	OTHERS; GROUP	RELIGIOUS-HATE	ANTI-JUDAISM	ANIMOSITY
1378834570037067782	NOT-ABUSIVE				
1378815618468691969	ABUS	GROUP; GROUP	RELIGIOUS-HATE; RELIGIOUS-HATE	ANTI-CHRISTIANITY; ANTI-JUDAISM	ANIMOSITY; ANIMOSITY
1378804980300255249	NOT-ABUSIVE				
1378782315598462980	NOT-ABUSIVE				
1378759823278415873	ABUS	GROUP	RELIGIOUS-HATE	ANTI-CHRISTIANITY	ANIMOSITY
1378758733782786048	ABUS	IND; GROUP	RELIGIOUS-HATE	ANTI-JUDAISM	ANIMOSITY
1378745158724939780	NOT-ABUSIVE				
1378726967592239108	ABUS	GROUP	RELIGIOUS-HATE	ANTI-JUDAISM	DEROGATION&DEHUMANIZATION
1378720806952259586	NOT-ABUSIVE				
1378685428979675137	ABUS	IND			
1378081927899533312	NOT-ABUSIVE				
1377929499455672321	NOT-ABUSIVE				
1384250632630984705	NOT-ABUSIVE				
1381186118578737152	NOT-ABUSIVE				
1379317349929648130	NOT-ABUSIVE				
1409063073588125697	ABUS	GROUP	OTHER		
1407082661756215303	NOT-ABUSIVE				
1406144548158554113	NOT-ABUSIVE				
1404000139572830208	NOT-ABUSIVE				
1402329037071163402	NOT-ABUSIVE				
1410141767597441024	NOT-ABUSIVE				
1430277924654043138	ABUS	UNT			
1430238603557445633	NOT-ABUSIVE				
1427696139596337157	NOT-ABUSIVE				
1425999738076282887	NOT-ABUSIVE				
1425931206286249993	NOT-ABUSIVE				
1425928408207437824	NOT-ABUSIVE				
1425902221863104525	NOT-ABUSIVE				
1425859110776475652	NOT-ABUSIVE				
1425809924592918535	NOT-ABUSIVE				
1425806939360006145	ABUS	OTHERS; GROUP	RELIGIOUS-HATE	ANTI-JUDAISM	ANIMOSITY
1425783721601511432	ABUS	UNT			
1425771114182152193	ABUS	GROUP	RELIGIOUS-HATE	ANTI-JUDAISM	DEROGATION&DEHUMANIZATION
1425756295882280960	ABUS	IND			
1425743789851922434	NOT-ABUSIVE				
1425735325750632454	NOT-ABUSIVE				
1425731781823655938	NOT-ABUSIVE				
1425719215957463040	ABUS	OTHERS; GROUP	RELIGIOUS-HATE	ANTI-JUDAISM	ANIMOSITY
1425687746295832576	NOT-ABUSIVE				
1425575735033581573	NOT-ABUSIVE				
1425550305182339075	NOT-ABUSIVE				
1425518262134190081	NOT-ABUSIVE				
1425495165842636801	NOT-ABUSIVE				
1425481170486235144	NOT-ABUSIVE				
1425466980925120514	ABUS	OTHERS; GROUP	RELIGIOUS-HATE	ANTI-JUDAISM	ANIMOSITY
1425435509988290562	NOT-ABUSIVE				
1425396029743116290	ABUS	IND			
1425395502108004364	ABUS	GROUP	RELIGIOUS-HATE	ANTI-JUDAISM	ANIMOSITY
1425392041610027009	ABUS	OTHERS; GROUP	RELIGIOUS-HATE	ANTI-JUDAISM	ANIMOSITY
1425386810125938696	NOT-ABUSIVE				
1425376434185453571	NOT-ABUSIVE				
1425362432818614275	ABUS	OTHERS; IND; GROUP	RELIGIOUS-HATE	ANTI-JUDAISM	ANIMOSITY
1425350739740745734	NOT-ABUSIVE				
1425347954454433792	NOT-ABUSIVE				
1425146599949447169	NOT-ABUSIVE				
1425111341413642241	ABUS	OTHERS; GROUP	RELIGIOUS-HATE	ANTI-JUDAISM	ANIMOSITY
1425107097914576899	ABUS	OTHERS			
1425069637914533890	NOT-ABUSIVE				
1425033806055198748	ABUS	OTHERS			
1425005215271559168	NOT-ABUSIVE				
1424996921756819458	NOT-ABUSIVE				
1424976735196622888	NOT-ABUSIVE				
1424868797161349123	NOT-ABUSIVE				
1424827523582529536	NOT-ABUSIVE				
1424797636532572170	NOT-ABUSIVE				
1424781694335426563	ABUS	OTHERS			
1424753457941159943	ABUS	OTHERS; GROUP	RELIGIOUS-HATE	ANTI-JUDAISM	ANIMOSITY
1424725867587162114	NOT-ABUSIVE				
1424709191994908678	NOT-ABUSIVE				
1424708981663141895	NOT-ABUSIVE				
1424672905707900928	NOT-ABUSIVE				
1424652694879457282	NOT-ABUSIVE				
1424624853877989376	NOT-ABUSIVE				
1424488030371520515	NOT-ABUSIVE				
1424481428847435779	NOT-ABUSIVE				
1424452222029533190	ABUS	IND			
1424403832486907908	NOT-ABUSIVE				
1424397549570510851	ABUS	GROUP	RACISM		
1424366866298986504	ABUS	IND			
1424331225167183872	ABUS	OTHERS; GROUP	RELIGIOUS-HATE	ANTI-JUDAISM	ANIMOSITY
1424307519418216454	ABUS	OTHERS; GROUP	RELIGIOUS-HATE	ANTI-JUDAISM	ANIMOSITY
1424271433400832001	NOT-ABUSIVE				
1424268862720196608	ABUS	GROUP	RELIGIOUS-HATE	ANTI-JUDAISM	ANIMOSITY
1424252787668537348	NOT-ABUSIVE				
1424183589151838211	ABUS	OTHERS; GROUP	RELIGIOUS-HATE	ANTI-JUDAISM	ANIMOSITY
1424156508732985349	ABUS	OTHERS; GROUP	RELIGIOUS-HATE	ANTI-JUDAISM	ANIMOSITY
1424149378139402244	ABUS	OTHERS; GROUP	RELIGIOUS-HATE	ANTI-JUDAISM	ANIMOSITY
1424069868966535170	NOT-ABUSIVE				
1424066056079949824	NOT-ABUSIVE				
1424056948421443587	NOT-ABUSIVE				
1424021054935212038	ABUS	OTHERS; GROUP	RELIGIOUS-HATE	ANTI-JUDAISM	ANIMOSITY
1424014723058647040	ABUS	GROUP	RELIGIOUS-HATE	ANTI-JUDAISM	ANIMOSITY
1423965664650440706	NOT-ABUSIVE				
1423961671224152066	ABUS	OTHERS; GROUP	RELIGIOUS-HATE	ANTI-JUDAISM	ANIMOSITY
1423960839980257284	NOT-ABUSIVE				
1423957476903428098	ABUS	GROUP; GROUP	RACISM; RELIGIOUS-HATE	ANTI-JUDAISM	DEROGATION&DEHUMANIZATION
1423953266824581122	ABUS	OTHERS; GROUP	RELIGIOUS-HATE	ANTI-JUDAISM	ANIMOSITY
1423952535035990017	NOT-ABUSIVE				
1423939500879843329	NOT-ABUSIVE				
1423930350590377989	NOT-ABUSIVE				
1423912697477861381	NOT-ABUSIVE				
1423890585405083651	NOT-ABUSIVE				
1423884683910254594	NOT-ABUSIVE				
1423727372730347521	NOT-ABUSIVE				
1423656094052888581	NOT-ABUSIVE				
1422901697781846017	NOT-ABUSIVE				
1422899236216127495	NOT-ABUSIVE				
1422870364690976769	ABUS	IND			
1422863746985340928	NOT-ABUSIVE				
1422722429101686784	NOT-ABUSIVE				
1422690831484456964	NOT-ABUSIVE				
1422638781681881090	ABUS	OTHERS			
1422631411954110475	NOT-ABUSIVE				
1422591200478076933	NOT-ABUSIVE				
1422588831812005889	NOT-ABUSIVE				
1422505167124054018	NOT-ABUSIVE				
1422503521165905932	NOT-ABUSIVE				
1422498252079894541	NOT-ABUSIVE				
1422469981829279793	NOT-ABUSIVE				
1422236436590432262	NOT-ABUSIVE				
1422223073382633475	ABUS	OTHERS; GROUP	RELIGIOUS-HATE	ANTI-JUDAISM	ANIMOSITY
1422171731821740036	NOT-ABUSIVE				
1422134704761884672	NOT-ABUSIVE				
1422127199688212480	ABUS	OTHERS			
1422101926376878083	NOT-ABUSIVE				
1422096339471642627	NOT-ABUSIVE				
1421968880377888771	NOT-ABUSIVE				
1421938296339456002	ABUS	IND			
1421931526854529028	ABUS	UNT			
1421923798677344258	ABUS	OTHERS			
1421913347973390345	NOT-ABUSIVE				
1421883148451950592	NOT-ABUSIVE				
1421878398138290177	NOT-ABUSIVE				
1421829376065277960	NOT-ABUSIVE				
1421794272504958976	NOT-ABUSIVE				
1421775464117542915	ABUS	OTHERS; GROUP	RELIGIOUS-HATE	ANTI-JUDAISM	ANIMOSITY
1421675086801686532	ABUS	OTHERS; GROUP	RELIGIOUS-HATE	ANTI-JUDAISM	ANIMOSITY
1432459303290605568	ABUS	GROUP	RELIGIOUS-HATE	ANTI-JUDAISM	ANIMOSITY
1432451775341158401	ABUS	GROUP	RELIGIOUS-HATE	ANTI-JUDAISM	ANIMOSITY
1432432823714164737	ABUS	GROUP	RELIGIOUS-HATE	ANTI-JUDAISM	ANIMOSITY
1432087254013562881	NOT-ABUSIVE				
1431657280643207169	NOT-ABUSIVE				
1430456414422671361	NOT-ABUSIVE				
1429494239726014464	ABUS	GROUP	RELIGIOUS-HATE	ANTI-JUDAISM	ANIMOSITY
1429474529479479306	ABUS	GROUP	RELIGIOUS-HATE	ANTI-JUDAISM	ANIMOSITY
1429431711486652417	NOT-ABUSIVE				
1429380814320635905	NOT-ABUSIVE				
1428696192981028866	ABUS	GROUP	RELIGIOUS-HATE	ANTI-JUDAISM	ANIMOSITY
1428688108577558528	NOT-ABUSIVE				
1427692016218017792	NOT-ABUSIVE				
1425440073089265668	NOT-ABUSIVE				
1425023143920406531	NOT-ABUSIVE				
1423739177343066113	NOT-ABUSIVE				
1431929880539766786	NOT-ABUSIVE				
1431924151967748096	NOT-ABUSIVE				
1431199768647196680	NOT-ABUSIVE				
1429470697265455107	NOT-ABUSIVE				
1428767284668084227	NOT-ABUSIVE				
1428529169235841025	NOT-ABUSIVE				
1425939806614343680	NOT-ABUSIVE				
1425801067384684550	NOT-ABUSIVE				
1424056417208750082	NOT-ABUSIVE				
1423743366089564160	NOT-ABUSIVE				
1432660397560107013	NOT-ABUSIVE				
1431242827518910474	NOT-ABUSIVE				
1430460090646241280	NOT-ABUSIVE				
1429509098899492866	NOT-ABUSIVE				
1427314809503199239	NOT-ABUSIVE				
1426123134365835266	NOT-ABUSIVE				
1423924427826286592	NOT-ABUSIVE				
1423588408606134273	NOT-ABUSIVE				
1423532862842757124	NOT-ABUSIVE				
1422876859134627844	ABUS	OTHERS			
1422133262823088132	NOT-ABUSIVE				
1407348801162129415	NOT-ABUSIVE				
1407346097849344011	ABUS	GROUP	RELIGIOUS-HATE	ANTI-JUDAISM	ANIMOSITY
1407342782784716812	NOT-ABUSIVE				
1407329284130328578	NOT-ABUSIVE				
1407320392600072196	NOT-ABUSIVE				
1407320143064076291	NOT-ABUSIVE				
1407296524887937026	NOT-ABUSIVE				
1407283196685860865	NOT-ABUSIVE				
1407274891397697536	NOT-ABUSIVE				
1407268866846253062	NOT-ABUSIVE				
1407267778382401541	NOT-ABUSIVE				
1407256814685769730	NOT-ABUSIVE				
1407253348110241794	NOT-ABUSIVE				
1407228078082957312	NOT-ABUSIVE				
1406932040017190919	NOT-ABUSIVE				
1406903386079907841	NOT-ABUSIVE				
1406891816377585664	NOT-ABUSIVE				
1406737512501067789	NOT-ABUSIVE				
1406720460029673472	NOT-ABUSIVE				
1406695927461580800	NOT-ABUSIVE				
1406686797443256332	ABUS	IND			
1406684231737151494	NOT-ABUSIVE				
1406664269429719044	NOT-ABUSIVE				
1406652106468216837	NOT-ABUSIVE				
1406619323607699459	NOT-ABUSIVE				
1406319521204482054	NOT-ABUSIVE				
1406298119986368514	ABUS	OTHERS			
1406227208088207361	NOT-ABUSIVE				
1406191206263103488	NOT-ABUSIVE				
1406165628331991040	ABUS	GROUP; OTHERS	RELIGIOUS-HATE	ANTI-CHRISTIANITY	ANIMOSITY
1406045736081444866	NOT-ABUSIVE				
1405994486304591874	NOT-ABUSIVE				
1405964697111863296	ABUS	GROUP	RELIGIOUS-HATE	ANTI-CHRISTIANITY	DEROGATION&DEHUMANIZATION
1405952444849344512	NOT-ABUSIVE				
1405925221945724928	NOT-ABUSIVE				
1405892080921108483	NOT-ABUSIVE				
1405880900076855302	NOT-ABUSIVE				
1405863200470470662	NOT-ABUSIVE				
1405855465221799936	NOT-ABUSIVE				
1405846228961828867	ABUS	OTHERS			
1405813704084668418	NOT-ABUSIVE				
1405660452919578624	NOT-ABUSIVE				
1405615886359220226	NOT-ABUSIVE				
1405545957203365899	NOT-ABUSIVE				
1405540976500768784	NOT-ABUSIVE				
1405518385333497859	NOT-ABUSIVE				
1405453230511996930	NOT-ABUSIVE				
1405434192104722438	NOT-ABUSIVE				
1405262997828800513	NOT-ABUSIVE				
1405247690674425857	ABUS	GROUP	RELIGIOUS-HATE	ANTI-ISLAM	ANIMOSITY
1427172163346485250	NOT-ABUSIVE				
1427161852639944705	ABUS	OTHERS			
1427138446494208000	NOT-ABUSIVE				
1427131554787123200	NOT-ABUSIVE				
1427011863565553677	NOT-ABUSIVE				
1426968620148604930	NOT-ABUSIVE				
1426964556484648964	NOT-ABUSIVE				
1426866291688841216	ABUS	GROUP	RELIGIOUS-HATE	ANTI-ISLAM	ANIMOSITY
1426820761038344193	NOT-ABUSIVE				
1426800105538064385	NOT-ABUSIVE				
1426695483645382657	NOT-ABUSIVE				
1426689069367578624	NOT-ABUSIVE				
1426577765667594241	ABUS	IND			
1426551150648627212	NOT-ABUSIVE				
1426468590883155969	NOT-ABUSIVE				
1426177299460890624	NOT-ABUSIVE				
1426158880317399045	NOT-ABUSIVE				
1426153739933687810	NOT-ABUSIVE				
1426083440261206021	NOT-ABUSIVE				
1425932674854699014	NOT-ABUSIVE				
1425901881004642304	NOT-ABUSIVE				
1425891225786372104	NOT-ABUSIVE				
1425887292699418625	NOT-ABUSIVE				
1425876442123051008	ABUS	GROUP	RELIGIOUS-HATE	ANTI-CHRISTIANITY	ANIMOSITY
1425822256765100043	NOT-ABUSIVE				
1425761168556273666	NOT-ABUSIVE				
1425408983418998784	NOT-ABUSIVE				
1425378164956663808	ABUS	OTHERS			
1425203164324708354	NOT-ABUSIVE				
1425164523347091457	NOT-ABUSIVE				
1425092952574078978	NOT-ABUSIVE				
1425036139757555714	NOT-ABUSIVE				
1425019309206786051	NOT-ABUSIVE				
1424974150813298704	NOT-ABUSIVE				
1424958102009520128	ABUS	UNT			
1424846449326579716	NOT-ABUSIVE				
1424779142852190209	ABUS	IND			
1424759407313924105	ABUS	OTHERS			
1424749235136774145	ABUS	IND			
1424737627379544066	NOT-ABUSIVE				
1424724285470433294	NOT-ABUSIVE				
1424656450157174786	NOT-ABUSIVE				
1424451545651941376	ABUS	IND			
1424378159466795008	NOT-ABUSIVE				
1424297737496014851	NOT-ABUSIVE				
1424287100371980293	NOT-ABUSIVE				
1424124222457143302	ABUS	GROUP; GROUP	RACISM; RELIGIOUS-HATE	ANTI-CHRISTIANITY	ANIMOSITY
1424019263556308992	ABUS	GROUP; UNT	RELIGIOUS-HATE	ANTI-ISLAM	ANIMOSITY
1423983299232518146	NOT-ABUSIVE				
1423870857710088193	ABUS	UNT			
1408395915401039875	ABUS	OTHERS			
1408389482307538949	NOT-ABUSIVE				
1408389162257027077	NOT-ABUSIVE				
1408370331161612290	ABUS	UNT			
1408366044390080513	NOT-ABUSIVE				
1408347694632931336	ABUS	GROUP; GROUP; GROUP	MISOGYNY; RACISM; RELIGIOUS-HATE	ANTI-ISLAM	DEROGATION&DEHUMANIZATION
1408206196276928512	NOT-ABUSIVE				
1408196248411250696	ABUS	UNT			
1408196066743402499	ABUS	IND; GROUP; GROUP	RELIGIOUS-HATE; RACISM	ANTI-ISLAM	DEROGATION&DEHUMANIZATION
1408188675612102660	NOT-ABUSIVE				
1408180121115234308	NOT-ABUSIVE				
1408176931078651907	ABUS	UNT			
1408175106757648384	ABUS	GROUP	RELIGIOUS-HATE	ANTI-ISLAM	ANIMOSITY
1408174520997924879	NOT-ABUSIVE				
1408173909925576709	NOT-ABUSIVE				
1408170717485674503	NOT-ABUSIVE				
1408168223615426576	NOT-ABUSIVE				
1408124524957159428	NOT-ABUSIVE				
1408114186710835203	ABUS	GROUP; GROUP	RELIGIOUS-HATE; RELIGIOUS-HATE	ANTI-ISLAM; ANTI-CHRISTIANITY	ANIMOSITY; ANIMOSITY
1408088328700825604	NOT-ABUSIVE				
1408076118507335680	ABUS	GROUP; GROUP	RELIGIOUS-HATE; RACISM	ANTI-ISLAM	ANIMOSITY
1408058509699076099	NOT-ABUSIVE				
1408051532617109504	ABUS	GROUP	RELIGIOUS-HATE	ANTI-ISLAM	ANIMOSITY
1408047155131170822	ABUS	IND			
1408033895052890112	ABUS	GROUP	OTHER		
1408029605345234945	NOT-ABUSIVE				
1408017895788011522	NOT-ABUSIVE				
1408003180319887364	ABUS	OTHERS; IND			
1407994951212875777	ABUS	GROUP	RELIGIOUS-HATE	ANTI-ISLAM	ANIMOSITY
1.40799E+18	ABUS	GROUP	RACISM		
1407979091559604226	NOT-ABUSIVE				
1407976363269705732	NOT-ABUSIVE				
1407952976854065152	ABUS	GROUP	RELIGIOUS-HATE	ANTI-ISLAM	ANIMOSITY
1407830918086205443	ABUS	IND			
1407815167908454402	NOT-ABUSIVE				
1407799325737074693	NOT-ABUSIVE				
1407796185121935368	ABUS	GROUP	RELIGIOUS-HATE	ANTI-ISLAM	DEROGATION&DEHUMANIZATION
1407793038097854468	NOT-ABUSIVE				
1407769682208305159	NOT-ABUSIVE				
1407760574562324480	NOT-ABUSIVE				
1407739938527875073	ABUS	UNT			
1407729801616494598	NOT-ABUSIVE				
1430175314248970254	NOT-ABUSIVE				
1430161067825680393	ABUS	GROUP; GROUP	RELIGIOUS-HATE; RELIGIOUS-HATE	ANTI-ISLAM; ANTI-CHRISTIANITY	ANIMOSITY; ANIMOSITY
1430157195405103106	ABUS	IND			
1.43015E+18	NOT-ABUSIVE				
1430149984998014977	NOT-ABUSIVE				
1430142188374183982	ABUS	GROUP; GROUP	RACISM; RELIGIOUS-HATE	ANTI-ISLAM	DEROGATION&DEHUMANIZATION
1430132152801415169	NOT-ABUSIVE				
1430129269422891010	ABUS	IND			
1430085100146937878	NOT-ABUSIVE				
1430056628389392402	NOT-ABUSIVE				
1430049449074728960	ABUS	OTHERS; GROUP	RELIGIOUS-HATE	ANTI-ISLAM	ANIMOSITY
1430032995315064834	NOT-ABUSIVE				
1430032993746407424	NOT-ABUSIVE				
1429910991849103368	ABUS	GROUP	RELIGIOUS-HATE	ANTI-ISLAM	ANIMOSITY
1429905652386762752	NOT-ABUSIVE				
1429889751591661579	NOT-ABUSIVE				
1429815750982787075	NOT-ABUSIVE				
1429811984883724290	ABUS	GROUP; GROUP	RELIGIOUS-HATE; RACISM	ANTI-ISLAM	ANIMOSITY
1429810026441580545	ABUS	GROUP; GROUP	RACISM; RELIGIOUS-HATE	ANTI-ISLAM	ANIMOSITY
1429788265301880836	NOT-ABUSIVE				
1429780199906893835	NOT-ABUSIVE				
1429774262919892994	ABUS	UNT			
1429772241160577024	ABUS	UNT			
1429770650030379010	ABUS	GROUP	RELIGIOUS-HATE	ANTI-ISLAM	ANIMOSITY
1429767599714353158	NOT-ABUSIVE				
1429753809677455363	ABUS	GROUP; OTHERS	RELIGIOUS-HATE	ANTI-ISLAM	ANIMOSITY
1429739440637943810	NOT-ABUSIVE				
1429669780609540101	ABUS	OTHERS			
1429633980991688704	NOT-ABUSIVE				
1429562248255754247	NOT-ABUSIVE				
1429542305988546565	NOT-ABUSIVE				
1429524478074183680	NOT-ABUSIVE				
1429515431686152193	NOT-ABUSIVE				
1429510011613585412	NOT-ABUSIVE				
1429505229049958415	ABUS	OTHERS			
1429503193566822401	NOT-ABUSIVE				
1429494504017510401	NOT-ABUSIVE				
1429474827941842945	NOT-ABUSIVE				
1429468080724488196	NOT-ABUSIVE				
1429463588570288128	ABUS	GROUP; IND	RELIGIOUS-HATE	ANTI-ISLAM	DEROGATION&DEHUMANIZATION
1429461658439757828	NOT-ABUSIVE				
1429454196714115078	ABUS	GROUP; GROUP; GROUP	MISOGYNY; RACISM; RELIGIOUS-HATE	ANTI-ISLAM	ANIMOSITY
1429431691974647811	NOT-ABUSIVE				
1429413213704183815	NOT-ABUSIVE				
1429391754441027596	NOT-ABUSIVE				
1429376569391435778	NOT-ABUSIVE				
1429373596808404992	NOT-ABUSIVE				
1429364163130822662	ABUS	OTHERS			
1429335531750559744	NOT-ABUSIVE				
1429326777520992256	ABUS	OTHERS			
1405863008849510407	NOT-ABUSIVE				
1405859826153005058	NOT-ABUSIVE				
1405605801209774080	NOT-ABUSIVE				
1405566515307503621	NOT-ABUSIVE				
1405561904593051659	NOT-ABUSIVE				
1405508369797033989	ABUS	UNT			
1405300740156014598	NOT-ABUSIVE				
1405246944595910660	ABUS	GROUP; GROUP	RELIGIOUS-HATE; RACISM	ANTI-ISLAM	DEROGATION&DEHUMANIZATION
1405197606293315589	NOT-ABUSIVE				
1405185270350286855	NOT-ABUSIVE				
1405084075325538305	NOT-ABUSIVE				
1405083573531648001	NOT-ABUSIVE				
1404903828403765253	NOT-ABUSIVE				
1404835483427950598	ABUS	GROUP	RELIGIOUS-HATE	ANTI-JUDAISM	DEROGATION&DEHUMANIZATION
1404821697543520260	NOT-ABUSIVE				
1404808459544059923	NOT-ABUSIVE				
1404798579928178700	NOT-ABUSIVE				
1404798433656033293	NOT-ABUSIVE				
1404773775791558659	NOT-ABUSIVE				
1404535944481497090	NOT-ABUSIVE				
1404511835341086720	NOT-ABUSIVE				
1404458460138414084	ABUS	OTHERS			
1404420589700349961	NOT-ABUSIVE				
1404417362321883147	NOT-ABUSIVE				
1404401917418258437	NOT-ABUSIVE				
1404362468445638659	NOT-ABUSIVE				
1404185694705233927	NOT-ABUSIVE				
1404146621886218244	NOT-ABUSIVE				
1404135749998551047	NOT-ABUSIVE				
1404033816092680194	ABUS	GROUP; OTHERS	RELIGIOUS-HATE	ANTI-JUDAISM	THREATENING-LANGUAGE
1404012765073842177	NOT-ABUSIVE				
1404000433505509376	NOT-ABUSIVE				
1403977155592261632	NOT-ABUSIVE				
1403812798988234756	NOT-ABUSIVE				
1403624325731790850	NOT-ABUSIVE				
1403528652067946501	NOT-ABUSIVE				
1403499307358162947	NOT-ABUSIVE				
1403469635329138693	NOT-ABUSIVE				
1403451347387748359	NOT-ABUSIVE				
1403436672071647233	NOT-ABUSIVE				
1403427581328777223	NOT-ABUSIVE				
1403380193469911052	NOT-ABUSIVE				
1403276230015655939	NOT-ABUSIVE				
1403245620756877313	NOT-ABUSIVE				
1403240407354511363	NOT-ABUSIVE				
1403232940000264192	NOT-ABUSIVE				
1403222565754126336	ABUS	UNT; GROUP	RELIGIOUS-HATE	ANTI-JUDAISM	ANIMOSITY
1403211062892171269	ABUS	GROUP	RELIGIOUS-HATE	ANTI-JUDAISM	ANIMOSITY
1403071455194238979	NOT-ABUSIVE				
1403033940424892416	NOT-ABUSIVE				
1429449286501216268	NOT-ABUSIVE				
1429403862855782403	NOT-ABUSIVE				
1429380475366301698	NOT-ABUSIVE				
1429379324738785281	NOT-ABUSIVE				
1429367895180644357	NOT-ABUSIVE				
1429366722667028480	ABUS	GROUP	RELIGIOUS-HATE	ANTI-JUDAISM	ANIMOSITY
1429334457732026371	ABUS	UNT			
1429325742844809219	NOT-ABUSIVE				
1429307032964841475	ABUS	GROUP	RELIGIOUS-HATE	ANTI-JUDAISM	ANIMOSITY
1429198603843772422	ABUS	GROUP	RELIGIOUS-HATE	ANTI-JUDAISM	ANIMOSITY
1429190212912037891	NOT-ABUSIVE				
1429180867205869575	NOT-ABUSIVE				
1429155735460585476	NOT-ABUSIVE				
1429154848281346048	ABUS	GROUP	RELIGIOUS-HATE	ANTI-JUDAISM	ANIMOSITY
1429140394806325250	NOT-ABUSIVE				
1429128951281160192	NOT-ABUSIVE				
1429103338893815809	NOT-ABUSIVE				
1429071439399956483	NOT-ABUSIVE				
1429064885565022214	ABUS	UNT			
1429052077179813892	ABUS	GROUP	RELIGIOUS-HATE	ANTI-JUDAISM	DEROGATION&DEHUMANIZATION
1428991146395635714	NOT-ABUSIVE				
1428963751332564992	NOT-ABUSIVE				
1428829495952351237	NOT-ABUSIVE				
1428787982446866436	NOT-ABUSIVE				
1428753140216631297	NOT-ABUSIVE				
1428751135259627528	ABUS	GROUP	RELIGIOUS-HATE	ANTI-JUDAISM	ANIMOSITY
1428746488021233671	NOT-ABUSIVE				
1428686034162921473	NOT-ABUSIVE				
1428647660660142091	NOT-ABUSIVE				
1428577072419680258	NOT-ABUSIVE				
1428538056408281091	NOT-ABUSIVE				
1428520034150850560	NOT-ABUSIVE				
1428500560571944964	NOT-ABUSIVE				
1428455459346857990	ABUS	GROUP	RELIGIOUS-HATE	ANTI-ISLAM	ANIMOSITY
1428450122770300936	NOT-ABUSIVE				
1428442163537383430	NOT-ABUSIVE				
1428435995104579587	NOT-ABUSIVE				
1428415166811680769	NOT-ABUSIVE				
1428382634053443584	NOT-ABUSIVE				
1428360024250740742	NOT-ABUSIVE				
1428359744163508226	NOT-ABUSIVE				
1428351714835402765	NOT-ABUSIVE				
1428336475674918916	NOT-ABUSIVE				
1428309266063048705	NOT-ABUSIVE				
1428256228770291715	NOT-ABUSIVE				
1428231884815863808	NOT-ABUSIVE				
1428018661076439040	NOT-ABUSIVE				
1428007286010679296	NOT-ABUSIVE				
1428004845521444869	ABUS	OTHERS; GROUP	RELIGIOUS-HATE	ANTI-JUDAISM	ANIMOSITY
1427998847314366472	NOT-ABUSIVE				
1410351088511950866	NOT-ABUSIVE				
1410333726677078017	ABUS	OTHERS			
1410297080774500358	ABUS	OTHERS			
1410269294387208192	NOT-ABUSIVE				
1410256812415328265	NOT-ABUSIVE				
1410241348960243715	NOT-ABUSIVE				
1410236693198802944	ABUS	UNT			
1410210736752693249	ABUS	IND			
1410198266571071490	ABUS	GROUP	RELIGIOUS-HATE	ANTI-CHRISTIANITY	ANIMOSITY
1410100888954413059	NOT-ABUSIVE				
1410000155567439873	NOT-ABUSIVE				
1409970290696802306	NOT-ABUSIVE				
1409950718811947016	ABUS	GROUP; GROUP	RACISM; RELIGIOUS-HATE	ANTI-CHRISTIANITY	DEROGATION&DEHUMANIZATION
1409917185338785794	NOT-ABUSIVE				
1409865716937994250	NOT-ABUSIVE				
1409850965906317318	NOT-ABUSIVE				
1409836547281604609	NOT-ABUSIVE				
1409785168324399118	NOT-ABUSIVE				
1409765286723702788	ABUS	GROUP	RELIGIOUS-HATE	ANTI-CHRISTIANITY	DEROGATION&DEHUMANIZATION
1409740950532984833	ABUS	OTHERS			
1409621541621420039	ABUS	IND			
1409606310488952842	NOT-ABUSIVE				
1409588514719600645	NOT-ABUSIVE				
1409570407221506059	NOT-ABUSIVE				
1409526258069819406	ABUS	UNT			
1409476479705141251	ABUS	OTHERS			
1409474695423004672	NOT-ABUSIVE				
1409473792544579586	ABUS	GROUP	RELIGIOUS-HATE	ANTI-CHRISTIANITY	ANIMOSITY
1409457823596126214	NOT-ABUSIVE				
1409452783607193605	ABUS	IND; OTHERS			
1409448522684981249	NOT-ABUSIVE				
1409394661890957317	ABUS	GROUP	RELIGIOUS-HATE	ANTI-CHRISTIANITY	DEROGATION&DEHUMANIZATION
1409316503980232710	NOT-ABUSIVE				
1409289500375896071	NOT-ABUSIVE				
1409280736373452803	NOT-ABUSIVE				
1409261811631898628	ABUS	IND; GROUP	OTHER		
1409259344177344512	ABUS	IND			
1409248797813788673	NOT-ABUSIVE				
1409242145085706245	ABUS	GROUP	MISOGYNY		
1409239217197260800	NOT-ABUSIVE				
1409233415694659592	ABUS	GROUP; IND	RELIGIOUS-HATE	ANTI-CHRISTIANITY	DEROGATION&DEHUMANIZATION
1409221024235786243	NOT-ABUSIVE				
1409215591102259205	NOT-ABUSIVE				
1409209541804371973	NOT-ABUSIVE				
1409193972577320962	NOT-ABUSIVE				
1409188977425461248	NOT-ABUSIVE				
1409186291091181573	NOT-ABUSIVE				
1409182683394154504	NOT-ABUSIVE				
1409178500154671107	ABUS	GROUP	OTHER		
1409140038705848320	NOT-ABUSIVE				
1432797118540959745	ABUS	OTHERS			
1432789947564662789	NOT-ABUSIVE				
1432753199862226949	ABUS	OTHERS			
1432718745550655491	ABUS	OTHERS			
1432687887242481664	ABUS	OTHERS			
1432668715179515908	ABUS	OTHERS			
1432661508253749257	ABUS	IND			
1432624184182644739	ABUS	IND			
