id	maj_label1	labels1	maj_label2	labels2	maj_label3	labels3
1364642651090345985	NOT ABUSIVE	0; 0; 0; 0; 0				
1337018070422851591	NOT ABUSIVE	0; 0; 0; 0; 0				
1358465820171657227	NOT ABUSIVE	0; 0; 4; 3; 0				
1334327245473714176	NOT ABUSIVE	0; 0; 0; 4; 0				
1362145058846343175	NOT ABUSIVE	0; 0; 0; 0; 0				
1335898325078446087	NOT ABUSIVE	0; 0; 0; 0; 0				
1362306560651784194	NOT ABUSIVE	0; 0; 0; 0; 0				
1407338121285537797	NOT ABUSIVE	0; 0; 0; 0; 0				
1405627474877333504	GROUP	1; 4; 0; 4; 4	ANTI-CHRISTIANITY	4; 4; 4; 4; 1	ANIMOSITY	2; 3; 3; 3; 3
1407004517099581444	NOT ABUSIVE	0; 0; 0; 4; 0				
1425538678068322314	NOT ABUSIVE	0; 0; 0; 4; 4				
1387849330460143621	NOT ABUSIVE	0; 0; 0; 0; 0				
1377683323695341570	NOT ABUSIVE	0; 0; 0; 0; 2				
1400880649595195400	NOT ABUSIVE	0; 0; 0; 0; 0				
1359703706581823492	NOT ABUSIVE	0; 0; 0; 0; 0				
1362121314149015553	GROUP	0; 0; 3; 4; 4	ANTI-CHRISTIANITY	4; 4; 4; 4; 4	DEROGATION AND DEHUMANIZATION	1; 3; 2; 2; 2
1378844358233980929	GROUP	4; 4; 4; 4; 4	ANTI-CHRISTIANITY	4; 4; 4; 4; 4	DEROGATION AND DEHUMANIZATION	2; 2; 3; 2; 2
1408466950448025601	NOT ABUSIVE	0; 0; 0; 0; 0				
1387913558420230151	NOT ABUSIVE	0; 0; 0; 0; 4				
1379694969292742656	NOT ABUSIVE	0; 0; 0; 0; 4				
1432719165446574081	NOT ABUSIVE	0; 3; 0; 0; 4				
1381986327281987586	UNTARGETED	0; 4; 0; 1; 1				
1338569464317685773	GROUP	0; 4; 0; 4; 4	ANTI-ISLAM	5; 5; 0; 5; 5	ANIMOSITY	2; 3; 3; 3; 2
1386762111162925059	NOT ABUSIVE	0; 0; 0; 4; 4				
1337992863418884100	NOT ABUSIVE	0; 4; 0; 0; 4				
1362576064132898817	NOT ABUSIVE	0; 0; 0; 4; 1				
1385792580433190918	NOT ABUSIVE	0; 0; 0; 0; 0				
1341618775217504259	NOT ABUSIVE	0; 0; 0; 0; 0				
1386679347529101320	NOT ABUSIVE	0; 0; 0; 0; 0				
1359202844117790722	GROUP	4; 0; 4; 0; 4	ANTI-JUDAISM	6; 0; 6; 6; 6	ANIMOSITY	3; 3; 3; 3; 3
1430478382198710277	NOT ABUSIVE	0; 0; 0; 0; 0				
1365180850757922816	NOT ABUSIVE	0; 0; 3; 0; 0				
1410013669031694337	NOT ABUSIVE	0; 0; 0; 0; 0				
1362112692161495043	NOT ABUSIVE	0; 0; 0; 0; 0				
1363862376357920768	NOT ABUSIVE	0; 0; 0; 0; 0				
1429512833629315076	NOT ABUSIVE	0; 0; 0				
1337794854944911365	NOT ABUSIVE	0; 0; 0				
1357359928139255815	NOT ABUSIVE	0; 0; 0				
1342865075686686727	NOT ABUSIVE	0; 0; 0				
1336984986738511872	NOT ABUSIVE	0; 0; 0				
1344774442564595712	NOT ABUSIVE	0; 0; 0				
1357653866532200448	NOT ABUSIVE	0; 4; 0				
1379115836015796226	NOT ABUSIVE	0; 0; 0				
1407219357592207361	NOT ABUSIVE	0; 0; 0				
1403815523553472512	NOT ABUSIVE	0; 1; 0; 0; 0				
1384298250929250310	NOT ABUSIVE	0; 0; 0; 0; 0				
1380574468435808257	NOT ABUSIVE	0; 0; 0; 0; 0				
1343990030117830656	NOT ABUSIVE	0; 3; 0; 3; 0				
1401276596317687809	NOT ABUSIVE	0; 0; 0; 0; 0				
1430491554225995779	NOT ABUSIVE	0; 0; 0; 0; 0				
1343842890062196737	NOT ABUSIVE	0; 0; 0; 0; 0				
1356059578245341190	NOT ABUSIVE	0; 0; 0; 0; 0				
1364966558938914818	NOT ABUSIVE	0; 0; 0; 0; 0				
1377475386125131778	GROUP	2; 2; 4; 4; 4	OTHERS	1; 0; 1; 1; 4		
1342250230583074818	NOT ABUSIVE	0; 0; 0; 0; 0				
1339926531053924352	NOT ABUSIVE	0; 0; 0; 0; 0				
1342796181936742401	GROUP	4; 4; 4; 4; 4	ANTI-ISLAM	5; 4; 6; 5; 5	ANIMOSITY	3; 3; 3; 3; 3
1344483778891169796	GROUP	4; 4; 4; 4; 4	ANTI-ISLAM	5; 5; 5; 5; 5	DEROGATION AND DEHUMANIZATION	2; 2; 2; 3; 2
1339948673099313152	NOT ABUSIVE	0; 0; 0; 0; 0				
1361476801164439555	NOT ABUSIVE	0; 0; 0; 0; 0				
1340573953732071426	NOT ABUSIVE	0; 0; 4; 0; 4				
1337762059078037511	NOT ABUSIVE	0; 0; 0; 0; 0				
1431340859153342472	GROUP	4; 4; 4; 4; 0	ANTI-CHRISTIANITY	4; 4; 4; 4; 4	ANIMOSITY	0; 3; 3
1361791405295886347	NOT ABUSIVE	0; 0; 0; 4; 0				
1401632928233230336	NOT ABUSIVE	0; 0; 0; 0; 0				
1430360386285412360	NOT ABUSIVE	0; 4; 0; 4; 0				
1382178972323090432	GROUP	0; 4; 0; 4; 4	ANTI-ISLAM	5; 1; 5; 5; 5	DEROGATION AND DEHUMANIZATION	3; 2; 3; 2; 2
1386757868238479360	NOT ABUSIVE	0; 0; 0; 4; 0				
1377958499594960902	NOT ABUSIVE	0; 4; 0; 4; 0				
1361285166430179331	NOT ABUSIVE	0; 0; 0; 0; 0				
1358795144946941959	NOT ABUSIVE	0; 0; 0; 0; 0				
1430682209883758595	NOT ABUSIVE	0; 0; 0; 0; 0				
1343671919804035072	NOT ABUSIVE	0; 0; 0; 3; 0				
1400483230352957452	GROUP	2; 4; 4; 2; 4	OTHERS	6; 1; 0; 1; 6		
1361417106382721026	NOT ABUSIVE	0; 4; 0; 0; 0				
1382747924648525827	NOT ABUSIVE	0; 0; 0; 0; 0				
1336571487701131266	NOT ABUSIVE	0; 0; 0; 4; 0				
1337640274168848384	NOT ABUSIVE	0; 0; 0; 1; 4				
1363234556401250305	GROUP	4; 4; 0; 0; 4	ANTI-JUDAISM	6; 6; 6; 6; 6	ANIMOSITY	3; 3; 3; 2; 2
1359967723296493570	NOT ABUSIVE	0; 0; 0; 0; 0				
1405994724150886403	NOT ABUSIVE	0; 0; 0; 0; 0				
1378127408637829125	NOT ABUSIVE	0; 0; 0; 0; 0				
1425501119581675521	NOT ABUSIVE	0; 0; 0; 0; 0				
1356854277721972736	NOT ABUSIVE	0; 0; 0; 0; 0				
1362068594117332997	NOT ABUSIVE	0; 0; 0; 0; 0				
1384129603195707415	NOT ABUSIVE	0; 0; 0; 0; 0				
1430948868565438467	NOT ABUSIVE	0; 0; 0; 0; 0				
1362420032874160130	NOT ABUSIVE	0; 0; 0; 0; 0				
1358692193595232258	NOT ABUSIVE	0; 0; 0; 0; 0				
1362469918080434177	INDIVIDUAL	3; 3; 3; 3; 0				
1365356649247084548	NOT ABUSIVE	0; 0; 0; 0; 0				
1357671488493649924	NOT ABUSIVE	0; 0; 0; 3; 0				
1423523128622321672	NOT ABUSIVE	4; 0; 4; 0; 0				
1362437530512224257	NOT ABUSIVE	0; 0; 0; 0; 0				
1361797101747896320	NOT ABUSIVE	0; 0; 0; 0; 0				
1359484059110547460	NOT ABUSIVE	0; 0; 0; 0; 0				
1363159487914336258	NOT ABUSIVE	0; 0; 0; 0; 0				
1358050462730133509	NOT ABUSIVE	0; 0; 0; 0; 0				
1334354830014332928	OTHERS	2; 0; 0; 2; 4				
1401687727322529801	NOT ABUSIVE	0; 0; 0; 0; 0				
1340486724644790273	NOT ABUSIVE	0; 0; 0; 0; 0				
1405761790462414851	GROUP	4; 4; 0; 4; 0	RACISM	1; 2; 2; 0; 2		
1431658432243793921	NOT ABUSIVE	0; 0; 0; 0; 4				
1341363200151990274	NOT ABUSIVE	0; 0; 0; 4; 0				
1356598526092918787	NOT ABUSIVE	0; 0; 0; 0; 3				
1343643791853551618	GROUP	4; 4; 3; 4; 4	ANTI-JUDAISM	6; 6; 1; 6; 6	ABUSIVE HUMOR	0; 0; 2; 2; 0
1339058385879060483	NOT ABUSIVE	0; 0; 0; 0; 0				
1338241293324070916	GROUP	4; 0; 4; 4; 4	ANTI-CHRISTIANITY	4; 0; 4; 4; 4	ANIMOSITY	3; 3; 3; 3; 2
1334006512784650241	NOT ABUSIVE	0; 0; 0; 0; 0				
1381439372017475585	GROUP	4; 1; 4; 4; 0	ANTI-CHRISTIANITY	4; 4; 4; 4; 4	DEROGATION AND DEHUMANIZATION	2; 3; 2; 3; 2
1432327949236293634	NOT ABUSIVE	0; 0; 0; 0; 4				
1432223966823960576	NOT ABUSIVE	0; 0; 0; 4; 0				
1383848133218603016	NOT ABUSIVE	3; 0; 0; 4; 0				
1356238661696806916	NOT ABUSIVE	0; 0; 0; 0; 0				
1359704259655315460	NOT ABUSIVE	0; 0; 0; 0; 0				
1429732086160691204	NOT ABUSIVE	0; 0; 2; 0; 0				
1402978480506212353	INDIVIDUAL	3; 3; 3; 4; 0				
1361095655242915841	NOT ABUSIVE	0; 0; 0; 0; 0				
1364609791566430214	NOT ABUSIVE	0; 0; 0; 0; 0				
1362392536724168705	NOT ABUSIVE	0; 0; 0; 0; 0				
1400213820832878592	NOT ABUSIVE	0; 0; 0; 4; 0				
1429004409522950144	GROUP	4; 4; 4; 4; 0	ANTI-ISLAM	0; 5; 0; 5; 5	DEROGATION AND DEHUMANIZATION	2; 3; 2; 2; 3
1343286030737149952	NOT ABUSIVE	0; 0; 0; 0; 0				
1336475265787174912	NOT ABUSIVE	0; 3; 2; 1; 0				
1362535928103772164	NOT ABUSIVE	0; 0; 0; 0; 0				
1333893019980996610	NOT ABUSIVE	0; 0; 0; 4; 0				
1358218688269221890	NOT ABUSIVE	0; 0; 0; 0; 0				
1334996231597133828	GROUP	0; 4; 4; 4; 4	ANTI-ISLAM	5; 5; 0; 5; 0	ANIMOSITY	3; 3; 0; 3; 3
1339824163813548032	NOT ABUSIVE	0; 0; 0; 0; 0				
1380119389006008323	NOT ABUSIVE	0; 0; 0; 0; 0				
1363624763504037891	NOT ABUSIVE	0; 0; 4; 0; 0				
1408216113616355328	NOT ABUSIVE	0; 0; 0; 0; 0				
1386979081691049985	NOT ABUSIVE	0; 0; 0; 0; 0				
1356691072286511104	NOT ABUSIVE	0; 4; 0; 0; 4				
1337102662723121168	NOT ABUSIVE	0; 4; 0; 4; 0				
1425814398443036676	NOT ABUSIVE	0; 4; 0; 3; 0				
1379520769395458048	NOT ABUSIVE	0; 0; 0; 0; 0				
1358849057200824320	NOT ABUSIVE	0; 0; 0; 0; 0				
1338042246998921216	NOT ABUSIVE	0; 0; 0; 0; 0				
1365428268372013057	NOT ABUSIVE	0; 0; 0; 0; 0				
1357924953446895622	NOT ABUSIVE	0; 0; 0; 0; 0				
1384469295523041280	NOT ABUSIVE	0; 0; 0; 4; 0				
1335539192135360513	NOT ABUSIVE	0; 0; 0; 4; 0				
1365633488683216896	NOT ABUSIVE	0; 0; 0; 4; 0				
1384783988863250433	NOT ABUSIVE	0; 0; 0; 1; 0				
1360437230771138564	NOT ABUSIVE	0; 0; 0; 4; 3				
1340871195764400129	NOT ABUSIVE	0; 0; 0; 4; 0				
1365056513023356933	NOT ABUSIVE	0; 0; 0; 4; 0				
1359409381427736578	NOT ABUSIVE	0; 0; 0; 4; 0				
1358459572428673031	NOT ABUSIVE	0; 0; 3; 0; 0				
1364803038855065607	NOT ABUSIVE	0; 0; 4; 0; 0				
1339127703254003714	NOT ABUSIVE	0; 0; 0; 0; 0				
1405211294270169096	NOT ABUSIVE	0; 0; 0; 0; 0				
1356671747853070338	NOT ABUSIVE	0; 0; 0; 0; 0				
1429494249242853381	NOT ABUSIVE	0; 0; 3; 0; 0				
1362143001498247172	NOT ABUSIVE	0; 0; 3; 0; 1				
1357452772468269061	NOT ABUSIVE	0; 0; 3; 0; 0				
1423296088639893516	NOT ABUSIVE	0; 0; 0; 0; 0				
1432431436469051393	NOT ABUSIVE	0; 0; 0; 0; 0				
1428671771562151936	NOT ABUSIVE	0; 4; 0; 0; 4				
1432338032003203073	NOT ABUSIVE	0; 3; 0; 3; 0				
1365433370377912321	NOT ABUSIVE	0; 0; 0; 0; 0				
1429132864516354053	NOT ABUSIVE	0; 0; 0; 0; 1				
1410264194851745799	NOT ABUSIVE	0; 0; 0; 0; 0				
1336007546025484288	NOT ABUSIVE	0; 0; 0; 0; 0				
1360403521544323074	NOT ABUSIVE	0; 0; 0; 0; 0				
1431015702752804865	INDIVIDUAL	0; 3; 0; 3; 1				
1365852808671465473	NOT ABUSIVE	0; 0; 0; 0; 0				
1387397275790442500	GROUP	3; 1; 4; 4; 0	ANTI-JUDAISM	1; 3; 6; 6; 6	DEROGATION AND DEHUMANIZATION	2; 2; 3; 2; 3
1362243899264180226	NOT ABUSIVE	0; 0; 0; 0; 0				
1336800202984972293	NOT ABUSIVE	0; 0; 0; 0; 0				
1341532056325660677	NOT ABUSIVE	0; 0; 0; 0; 0				
1362601822112919554	NOT ABUSIVE	0; 0; 0; 0; 0				
1427349014186504203	NOT ABUSIVE	0; 0; 0; 0; 0				
1358347409496166404	NOT ABUSIVE	0; 0; 0; 0; 0				
1340075703342133255	NOT ABUSIVE	3; 4; 1; 0; 0				
1387595575500189701	NOT ABUSIVE	0; 0; 0; 0; 0				
1405658928688549891	NOT ABUSIVE	0; 0; 0; 0; 0				
1360615647743508489	NOT ABUSIVE	0; 0; 0; 0; 0				
1360620954586595328	NOT ABUSIVE	0; 0; 0; 0; 0				
1336245935152783360	NOT ABUSIVE	0; 0; 0; 0; 0				
1383169871123337220	GROUP	0; 4; 4; 4; 0	ANTI-CHRISTIANITY	4; 4; 4; 4; 4	ANIMOSITY	2; 3; 3; 3; 2
1377592982359134215	NOT ABUSIVE	0; 0; 0; 0; 0				
1361205373177188362	NOT ABUSIVE	0; 0; 0; 0; 0				
1337390806731255813	NOT ABUSIVE	0; 0; 0; 0; 0				
1379630005425160194	NOT ABUSIVE	0; 0; 0; 0; 0				
1341846678182096896	NOT ABUSIVE	0; 0; 0; 0; 0				
1360076181861720067	NOT ABUSIVE	0; 0; 0; 0; 0				
1382716651855040516	NOT ABUSIVE	0; 0; 4; 0; 0				
1342854405272596484	NOT ABUSIVE	0; 0; 0; 0; 0				
1340827686004899840	NOT ABUSIVE	0; 0; 0; 0; 0				
1337480045015658497	NOT ABUSIVE	0; 0; 0; 0; 0				
1383916451174572035	NOT ABUSIVE	0; 0; 0; 0; 0				
1342744916942671877	NOT ABUSIVE	0; 0; 0; 0; 0				
1379688115351265282	NOT ABUSIVE	0; 0; 0; 0; 0				
1365379660943552512	NOT ABUSIVE	0; 0; 0; 0; 0				
1335236228476588033	GROUP	0; 0; 4; 4; 4	ANTI-ISLAM	5; 5; 5; 5; 5	DEROGATION AND DEHUMANIZATION	2; 2; 3; 3; 2
1379146684790366216	GROUP	4; 3; 0; 4; 4	ANTI-CHRISTIANITY	4; 4; 4; 4; 4	ANIMOSITY	3; 3; 0; 3; 3
1341471991904096256	NOT ABUSIVE	0; 0; 0; 0; 0				
1377799314265755653	NOT ABUSIVE	0; 0; 0; 0; 4				
1341109408181444611	NOT ABUSIVE	0; 0; 0; 0; 0				
1356388119210287107	NOT ABUSIVE	0; 0; 0; 0; 0				
1409174263584628739	NOT ABUSIVE	0; 0; 0; 0; 3				
1336097035573886981	NOT ABUSIVE	0; 0; 0; 0; 0				
1340065440463269892	NOT ABUSIVE	0; 0; 0; 0; 0				
1362613545989464065	INDIVIDUAL	3; 3; 4; 0; 3				
1407434635945123845	NOT ABUSIVE	0; 0; 0; 0; 0				
1430852289854459909	NOT ABUSIVE	0; 0; 0; 0; 0				
1430050172332126208	OTHERS	2; 0; 4; 0; 2				
1381851332483637249	NOT ABUSIVE	0; 0; 0; 0; 0				
1360576494804684803	NOT ABUSIVE	4; 0; 0; 0; 0				
1338167885512859648	NOT ABUSIVE	0; 0; 0; 0; 0				
1404464676969324545	NOT ABUSIVE	0; 0; 0; 0; 0				
1429763625506328591	NOT ABUSIVE	3; 0; 4; 0; 0				
1339500087672631296	GROUP	2; 0; 4; 4; 0	ANTI-ISLAM	5; 5; 5; 5; 5	ANIMOSITY	2; 3; 3; 3; 3
1339860100702298112	NOT ABUSIVE	0; 0; 0; 0; 0				
1431557547639586816	NOT ABUSIVE	4; 0; 0; 4; 0				
1377709859336974336	NOT ABUSIVE	0; 0; 0; 0; 0				
1340173430839242754	NOT ABUSIVE	0; 0; 0; 0; 0				
1336213800463175680	NOT ABUSIVE	0; 0; 0; 0; 0				
1402570362089623553	NOT ABUSIVE	0; 0; 0; 0; 0				
1338515151205650434	NOT ABUSIVE	0; 0; 0; 0; 0				
1365014787499810821	NOT ABUSIVE	0; 0; 0; 0; 0				
1340838962324262914	GROUP	0; 4; 4; 1; 4	ANTI-ISLAM	5; 5; 5; 5; 5	DEROGATION AND DEHUMANIZATION	3; 1; 2; 2; 2
1360989760387440645	NOT ABUSIVE	0; 2; 0; 0; 0				
1359887668323233792	NOT ABUSIVE	0; 0; 3; 0; 4				
1359835409765777409	NOT ABUSIVE	0; 0; 0; 0; 4				
1378081102573694978	NOT ABUSIVE	0; 0; 4; 0; 0				
1360287055096418304	NOT ABUSIVE	0; 0; 0; 0; 0				
1339199584317427712	NOT ABUSIVE	0; 4; 0; 0; 0				
1431315687352504336	NOT ABUSIVE	0; 0; 0; 0; 0				
1431679743594799107	NOT ABUSIVE	0; 0; 3; 4; 0				
1336152457542451201	NOT ABUSIVE	0; 0; 0; 4; 0				
1361867756820307968	NOT ABUSIVE	0; 0; 0; 1; 0				
1379240653910081544	NOT ABUSIVE	0; 0; 0; 1; 0				
1362522848892485638	NOT ABUSIVE	0; 0; 0; 0; 0				
1339950251587866626	NOT ABUSIVE	0; 0; 0; 1; 0				
1364424435395010567	UNTARGETED	1; 0; 1; 1; 0				
1356041592528887809	NOT ABUSIVE	0; 0; 0; 1; 0				
1404519312010977286	NOT ABUSIVE	0; 0; 0; 0; 0				
1363507155937202176	NOT ABUSIVE	0; 0; 4; 0; 0				
1338144652759879680	NOT ABUSIVE	0; 0; 0; 0; 0				
1385362787464060929	NOT ABUSIVE	0; 0; 0; 0; 0				
1407884602203541506	NOT ABUSIVE	0; 0; 0; 0; 0				
1432429489955409923	NOT ABUSIVE	0; 0; 0; 0; 0				
1403201329573543944	NOT ABUSIVE	0; 0; 0; 0; 0				
1430208356120104964	NOT ABUSIVE	0; 0; 4; 0; 0				
1361832219916988417	NOT ABUSIVE	0; 0; 0; 0; 0				
1382235122821431296	NOT ABUSIVE	0; 0; 0; 0; 0				
1340673485069234189	NOT ABUSIVE	0; 0; 2; 0; 0				
1363566627808190465	NOT ABUSIVE	0; 0; 3; 0; 0				
1361399910650834950	NOT ABUSIVE	0; 0; 0; 0; 0				
1364680625815445509	NOT ABUSIVE	0; 0; 3; 0; 0				
1338647570726400000	NOT ABUSIVE	0; 0; 0; 0; 0				
1338338631996542977	NOT ABUSIVE	0; 0; 0; 0; 0				
1338770779387928576	NOT ABUSIVE	0; 0; 0; 0; 0				
1361633609568894976	NOT ABUSIVE	0; 0; 4; 0; 0				
1343935569731190784	NOT ABUSIVE	0; 0; 0; 0				
1402462839386771458	NOT ABUSIVE	0; 0; 0; 3				
1405179271224586249	NOT ABUSIVE	0; 0; 0; 0				
1429882360468688936	GROUP	4; 4; 4; 4	ANTI-ISLAM	5; 5; 5; 5; 5	ABUSIVE HUMOR; DEROGATION AND DEHUMANIZATION	2; 0; 2; 0; 3
1426960138401951745	GROUP	2; 0; 4; 4	ANTI-ISLAM	1; 5; 5; 5; 2	ANIMOSITY	3; 3; 3
1381643427826298884	NOT ABUSIVE	0; 0; 0; 0				
1340738609121509378	NOT ABUSIVE	0; 0; 0; 0				
1341392496258134018	NOT ABUSIVE	0; 0; 0; 3				
1378808340843728896	GROUP	0; 0; 4; 4; 4	ANTI-CHRISTIANITY	4; 4; 4; 4; 4	ANIMOSITY	2; 3; 3; 3; 3
1362221475286061058	NOT ABUSIVE	0; 0; 0; 0; 0				
1343303488936288256	NOT ABUSIVE	0; 0; 0; 0; 0				
1361259235682746375	INDIVIDUAL	0; 0; 3; 3; 3				
1364270128242843648	NOT ABUSIVE	0; 0; 0; 0; 0				
1429813109309546502	NOT ABUSIVE	0; 0; 0; 0; 0				
1401003086148030470	NOT ABUSIVE	0; 0; 0; 0; 0				
1382758775208181762	NOT ABUSIVE	0; 0; 0; 3; 3				
1378980478892584960	NOT ABUSIVE	0; 0; 3; 3; 0				
1400604705332531205	NOT ABUSIVE	0; 0; 0; 0; 0				
1363546782676910080	NOT ABUSIVE	0; 0; 0; 0; 0				
1402209745373741057	NOT ABUSIVE	0; 0; 0; 0; 0				
1333666891223740416	NOT ABUSIVE	0; 0; 0; 0; 0				
1358766047780765696	NOT ABUSIVE	0; 0; 4; 2; 0				
1362182128704782339	GROUP	0; 4; 4; 4; 4	ANTI-CHRISTIANITY	4; 4; 1; 0; 4	ANIMOSITY	3; 3; 2; 3; 2
1426174029052977164	NOT ABUSIVE	0; 0; 0; 0; 0				
1382486457890312193	GROUP	0; 4; 4; 4; 0	ANTI-ISLAM	5; 5; 5; 5; 5	ANIMOSITY	3; 3; 3; 3; 3
1424317703444066306	NOT ABUSIVE	0; 0; 0; 0; 0				
1427720674022498305	NOT ABUSIVE	0; 0; 0; 0; 0				
1385769404865130496	NOT ABUSIVE	0; 0; 0; 0; 0				
1402341684319506441	NOT ABUSIVE	0; 0; 0; 0; 0				
1427125430046367745	GROUP	4; 0; 4; 4; 4	ANTI-JUDAISM	6; 6; 6; 6; 6	DEROGATION AND DEHUMANIZATION; ANIMOSITY	3; 3; 2; 0; 2
1379975770722959360	NOT ABUSIVE	0; 0; 4; 0; 1				
1406799348487262211	NOT ABUSIVE	4; 0; 4; 0; 0				
1362402765666934784	NOT ABUSIVE	0; 0; 4; 2; 1				
1363881377087840263	GROUP	0; 0; 4; 4; 4	ANTI-JUDAISM	6; 6; 6; 6; 0	ANIMOSITY	0; 2; 3; 1; 3
1364270443478151169	GROUP	0; 2; 4; 4; 3	ANTI-CHRISTIANITY	4; 1; 4; 4; 0	ANIMOSITY	3; 3; 2; 3; 2
1377963534181617664	NOT ABUSIVE	0; 0; 0; 0; 0				
1356255392372842504	NOT ABUSIVE	0; 0; 0; 0; 0				
1381809826590826498	UNTARGETED	1; 2; 1; 3; 1				
1387935695940034560	NOT ABUSIVE	0; 0; 0; 0; 0				
1360134189614387201	NOT ABUSIVE	0; 0; 0; 4; 0				
1429159313726230534	NOT ABUSIVE	0; 4; 4; 0; 0				
1407325217328934915	NOT ABUSIVE	0; 0; 0; 4; 0				
1383549329772736512	NOT ABUSIVE	0; 0; 0; 0; 0				
1341259716983283712	NOT ABUSIVE	0; 0; 0; 0; 0				
1427253031129714691	GROUP	4; 4; 4; 4; 4	ANTI-ISLAM	5; 5; 5; 5; 5	ANIMOSITY	3; 2; 3; 3; 2
1365301870907060229	NOT ABUSIVE	0; 4; 0; 0; 0				
1404301158806589449	NOT ABUSIVE	0; 0; 0; 0; 0				
1430206261405134851	NOT ABUSIVE	0; 3; 0; 0; 0				
1343806278045376512	NOT ABUSIVE	0; 0; 0; 0; 0				
1344152702381510656	NOT ABUSIVE	0; 0; 0; 0; 0				
1428013375146139658	NOT ABUSIVE	0; 0; 0; 0; 0				
1431691567136493569	GROUP	4; 4; 4; 4; 4	ANTI-JUDAISM	6; 6; 6; 6; 1	DEROGATION AND DEHUMANIZATION; ANIMOSITY	2; 3; 2; 3; 0
1341037760040321026	NOT ABUSIVE	0; 4; 0; 0; 0				
1339414961114640385	NOT ABUSIVE	0; 0; 0; 0; 0				
1340226944303067136	NOT ABUSIVE	0; 0; 0; 0; 0				
1357394162988036096	NOT ABUSIVE	0; 0; 0; 0; 0				
1342798983731802112	OTHERS	2; 2; 0; 2; 0				
1386607938882654211	NOT ABUSIVE	0; 0; 0; 0; 0				
1365109033049317376	NOT ABUSIVE	0; 0; 0; 0; 0				
1363959082953175046	NOT ABUSIVE	0; 0; 0; 0; 0				
1342412827252957187	NOT ABUSIVE	0; 4; 0; 0; 0				
1339195439594221568	NOT ABUSIVE	0; 4; 0; 3; 0				
1362015289538465793	NOT ABUSIVE	0; 4; 0; 0; 0				
1427552183461900288	NOT ABUSIVE	0; 4; 0; 4; 0				
1426971671639085063	NOT ABUSIVE	0; 4; 0; 0; 0				
1408331661666783232	NOT ABUSIVE	0; 3; 0; 0; 0				
1428311198135640077	NOT ABUSIVE	0; 4; 0; 0; 0				
1422647711245930496	NOT ABUSIVE	0; 4; 0; 0; 0				
1357484704774164480	NOT ABUSIVE	0; 4; 0; 4; 0				
1432117680266489858	NOT ABUSIVE	0; 4; 0; 0; 0				
1408228572146409476	NOT ABUSIVE	0; 4; 0; 0; 4				
1339068505619116033	NOT ABUSIVE	0; 4; 0; 0; 1				
1408905891466907648	NOT ABUSIVE	0; 4; 0; 0; 4				
1340674068345982976	NOT ABUSIVE	0; 0; 0; 0; 0				
1431154363121217540	NOT ABUSIVE	0; 0; 0; 0; 0				
1340686120527532033	NOT ABUSIVE	0; 0; 0; 0; 0				
1340449275810095104	NOT ABUSIVE	0; 4; 0; 0; 1				
1358063271937507328	NOT ABUSIVE	0; 4; 0; 0; 0				
1336309334704156672	NOT ABUSIVE	0; 0; 0; 0; 0				
1386982520273657858	NOT ABUSIVE	0; 0; 0; 0; 0				
1406058762817970178	NOT ABUSIVE	0; 0; 3; 0; 0				
1409512435451584513	NOT ABUSIVE	0; 0; 0; 0; 0				
1381805332784107522	NOT ABUSIVE	0; 0; 0; 0; 0				
1360850957865738241	GROUP	0; 0; 4; 4; 1	MISOGYNY	3; 3; 3; 3; 3		
1336448027112816640	NOT ABUSIVE	0; 4; 0; 0; 4				
1336191326321315840	NOT ABUSIVE	0; 0; 0; 0; 0				
1342271421721014272	NOT ABUSIVE	0; 0; 0; 0; 0				
1342575055495192577	NOT ABUSIVE	0; 0; 0; 0; 0				
1357577297197297665	NOT ABUSIVE	0; 0; 0; 0; 0				
1359250934426181633	NOT ABUSIVE	0; 0; 0; 0; 0				
1363728365664968705	NOT ABUSIVE	0; 0; 0; 0; 0				
1405634806193479683	NOT ABUSIVE	0; 0; 0; 1; 0				
1429370017427111937	NOT ABUSIVE	0; 0; 0; 1; 0				
1356545723790069760	NOT ABUSIVE	0; 0; 0; 4; 4				
1335623450539536386	NOT ABUSIVE	0; 0; 0; 0; 0				
1408150225643053059	NOT ABUSIVE	0; 0; 0; 0; 0				
1401624116197724165	NOT ABUSIVE	0; 0; 0; 0; 0				
1356264274151174148	NOT ABUSIVE	0; 0; 0; 4; 0				
1359257253346349057	NOT ABUSIVE	0; 0; 0; 0; 0				
1363069661382909952	NOT ABUSIVE	0; 0; 0; 0; 0				
1377933014827728898	GROUP	3; 0; 4; 2; 4	ANTI-ISLAM	5; 5; 5; 5; 5	THREATENING LANGUAGE	1; 1; 1; 3; 1
1429291932920913929	NOT ABUSIVE	0; 0; 0; 0; 0				
1336270464373633025	NOT ABUSIVE	0; 3; 0; 2; 0				
1426286872536436736	NOT ABUSIVE	0; 0; 4; 4; 0				
1428129789873991682	NOT ABUSIVE	0; 0; 4; 4; 0				
1342805655271387136	NOT ABUSIVE	0; 0; 0; 0; 0				
1409342439572197381	GROUP	4; 4; 4; 4; 4	ANTI-CHRISTIANITY	4; 4; 4; 4; 4	DEROGATION AND DEHUMANIZATION	0; 3; 2; 2; 2
1364397954308603917	NOT ABUSIVE	0; 0; 0; 0; 0				
1409061312903233540	INDIVIDUAL	0; 3; 3; 3; 3				
